GLOBAL.UNIQUE.IDENTIFIER,LAST.EDITED.DATE,TAXONOMIC.ORDER,CATEGORY,TAXON.CONCEPT.ID,COMMON.NAME,SCIENTIFIC.NAME,SUBSPECIES.COMMON.NAME,SUBSPECIES.SCIENTIFIC.NAME,EXOTIC.CODE,OBSERVATION.COUNT,BREEDING.CODE,BREEDING.CATEGORY,BEHAVIOR.CODE,AGE.SEX,COUNTRY,COUNTRY.CODE,STATE,STATE.CODE,COUNTY,COUNTY.CODE,IBA.CODE,BCR.CODE,USFWS.CODE,ATLAS.BLOCK,LOCALITY,LOCALITY.ID,LOCALITY.TYPE,LATITUDE,LONGITUDE,OBSERVATION.DATE,TIME.OBSERVATIONS.STARTED,OBSERVER.ID,SAMPLING.EVENT.IDENTIFIER,PROTOCOL.TYPE,PROTOCOL.CODE,PROJECT.CODE,DURATION.MINUTES,EFFORT.DISTANCE.KM,EFFORT.AREA.HA,NUMBER.OBSERVERS,ALL.SPECIES.REPORTED,GROUP.IDENTIFIER,HAS.MEDIA,APPROVED,REVIEWED,REASON,TRIP.COMMENTS,SPECIES.COMMENTS,X
URN:CornellLabOfOrnithology:EBIRD:OBS225023738,24:57.9,7857,species,avibase-E2A19474,Eurasian Marsh-Harrier,Circus aeruginosus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr445600,S16291946,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225569,1/25/2017 5:21,7857,species,avibase-E2A19474,Eurasian Marsh-Harrier,Circus aeruginosus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Mangalam Reservoir,L2514922,H,10.5082352,76.5364265,1/12/1999,8:00:00,obsr845684,S33920676,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767421,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225240,45:43.7,7857,species,avibase-E2A19474,Eurasian Marsh-Harrier,Circus aeruginosus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr845684,S33920663,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225020779,1/10/2017 10:36,7857,species,avibase-E2A19474,Eurasian Marsh-Harrier,Circus aeruginosus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Mangalam Reservoir,L2514922,H,10.5082352,76.5364265,1/12/1999,8:00:00,obsr445600,S16291770,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767421,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046348,25:01.1,7857,species,avibase-E2A19474,Eurasian Marsh-Harrier,Circus aeruginosus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr280052,S16293762,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046041,1/30/2019 22:36,7857,species,avibase-E2A19474,Eurasian Marsh-Harrier,Circus aeruginosus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Mangalam Reservoir,L2514922,H,10.5082352,76.5364265,1/12/1999,8:00:00,obsr280052,S16293744,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767421,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS785919102,49:55.8,19966,species,avibase-994E98B3,White-bellied Drongo,Dicrurus caerulescens,NA,NA,NA,1,NA,NA,NA,"Unknown Sex, Adult (1)",India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/18/1999,6:30:00,obsr324676,S48081390,Stationary,P21,EBIRD,1110,NA,NA,12,1,NA,1,1,1,NA,I was part of bird ringing team. We were trainee for bird ringing project conducted by Bombay Natural History society. We use to stay entire day with some interval for lunch and tea. Our site was near and around Tanakadau Dam.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651465266,40:24.4,19966,species,avibase-994E98B3,White-bellied Drongo,Dicrurus caerulescens,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/19/1999,6:30:00,obsr324676,S48081726,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,1,NA,We were ringing bird around tanakadau dam in Parambikulam Wildlife Sanctuary. We were moving around for birding.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651465283,40:24.4,20952,species,avibase-C7567600,White-bellied Treepie,Dendrocitta leucogastra,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/19/1999,6:30:00,obsr324676,S48081726,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing bird around tanakadau dam in Parambikulam Wildlife Sanctuary. We were moving around for birding.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS1248338639,28:05.1,31064,species,avibase-F75CF94C,White-browed Wagtail,Motacilla maderaspatensis,NA,NA,NA,1,S ,C2,S ,"Male, Adult (1)",India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/20/1999,6:30:00,obsr324676,S48082170,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,1,1,0,NA,We were ringing birds around tonakadau dam in Parambikulam Wildlife sanctuary. We ringed birds and did birding around.,Breeding song,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651465287,40:24.4,31064,species,avibase-F75CF94C,White-browed Wagtail,Motacilla maderaspatensis,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/19/1999,6:30:00,obsr324676,S48081726,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing bird around tanakadau dam in Parambikulam Wildlife Sanctuary. We were moving around for birding.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225023739,24:57.9,5468,species,avibase-F53518E3,White-breasted Waterhen,Amaurornis phoenicurus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr445600,S16291946,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225241,45:43.7,5468,species,avibase-F53518E3,White-breasted Waterhen,Amaurornis phoenicurus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr845684,S33920663,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046349,25:01.1,5468,species,avibase-F53518E3,White-breasted Waterhen,Amaurornis phoenicurus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr280052,S16293762,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651460309,49:55.8,10449,species,avibase-EAE4A304,White-cheeked Barbet,Psilopogon viridis,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/18/1999,6:30:00,obsr324676,S48081390,Stationary,P21,EBIRD,1110,NA,NA,12,1,NA,0,1,0,NA,I was part of bird ringing team. We were trainee for bird ringing project conducted by Bombay Natural History society. We use to stay entire day with some interval for lunch and tea. Our site was near and around Tanakadau Dam.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225022158,1/24/2017 3:16,6604,species,avibase-7AB4E42B,Whiskered Tern,Chlidonias hybrida,NA,NA,NA,45,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr445600,S16291874,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225521,1/25/2017 5:21,6604,species,avibase-7AB4E42B,Whiskered Tern,Chlidonias hybrida,NA,NA,NA,45,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr845684,S33920673,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046481,1/24/2017 3:15,6604,species,avibase-7AB4E42B,Whiskered Tern,Chlidonias hybrida,NA,NA,NA,45,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr280052,S16293772,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651465288,40:24.4,30449,species,avibase-22BE6FC5,White-rumped Munia,Lonchura striata,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/19/1999,6:30:00,obsr324676,S48081726,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing bird around tanakadau dam in Parambikulam Wildlife Sanctuary. We were moving around for birding.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651460298,49:55.8,3816,species,avibase-A24E5001,White-rumped Needletail,Zoonavena sylvatica,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/18/1999,6:30:00,obsr324676,S48081390,Stationary,P21,EBIRD,1110,NA,NA,12,1,NA,0,1,0,NA,I was part of bird ringing team. We were trainee for bird ringing project conducted by Bombay Natural History society. We use to stay entire day with some interval for lunch and tea. Our site was near and around Tanakadau Dam.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651460284,49:55.8,9712,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/18/1999,6:30:00,obsr324676,S48081390,Stationary,P21,EBIRD,1110,NA,NA,12,1,NA,0,1,0,NA,I was part of bird ringing team. We were trainee for bird ringing project conducted by Bombay Natural History society. We use to stay entire day with some interval for lunch and tea. Our site was near and around Tanakadau Dam.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225243,45:43.7,7056,species,avibase-F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,NA,NA,NA,6,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr845684,S33920663,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225022005,24:56.2,7056,species,avibase-F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Chulliyar Reservoir,L2514915,H,10.5833333,76.7666667,1/18/1999,8:00:00,obsr445600,S16291864,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767438,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225025851,25:00.1,7056,species,avibase-F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,NA,NA,NA,5,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr445600,S16292070,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046351,25:01.1,7056,species,avibase-F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,NA,NA,NA,6,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr280052,S16293762,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225183,45:43.4,7056,species,avibase-F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,NA,NA,NA,5,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr845684,S33920659,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460221484,45:41.6,7056,species,avibase-F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Chulliyar Reservoir,L2514915,H,10.5833333,76.7666667,1/18/1999,8:00:00,obsr845684,S33920456,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767438,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225023741,24:57.9,7056,species,avibase-F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,NA,NA,NA,6,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr445600,S16291946,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046463,25:05.6,7056,species,avibase-F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Chulliyar Reservoir,L2514915,H,10.5833333,76.7666667,1/18/1999,8:00:00,obsr280052,S16293771,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767438,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046542,25:05.8,7056,species,avibase-F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,NA,NA,NA,5,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr280052,S16293775,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225023740,24:57.9,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr445600,S16291946,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225522,1/25/2017 5:21,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr845684,S33920673,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225182,45:43.4,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,15,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr845684,S33920659,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046373,1/24/2017 3:53,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,98,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Kalmandapam Paddy Fields,L2514953,H,10.7666667,76.6666667,1/15/1999,8:00:00,obsr280052,S16293765,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767432,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225022894,1/24/2017 3:54,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,98,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Kalmandapam Paddy Fields,L2514953,H,10.7666667,76.6666667,1/15/1999,8:00:00,obsr445600,S16291908,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767432,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046541,25:05.8,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,15,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr280052,S16293775,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225025850,25:00.1,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,15,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Walayar Reservoir,L2515014,H,10.8432059,76.8461768,1/17/1999,8:00:00,obsr445600,S16292070,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767442,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046482,1/24/2017 3:15,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr280052,S16293772,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225046350,25:01.1,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr280052,S16293762,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225242,45:43.7,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Malampuzha Reservoir,L2514920,H,10.8333333,76.6833333,1/16/1999,8:00:00,obsr845684,S33920663,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767430,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS460225592,1/25/2017 5:21,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,98,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Kalmandapam Paddy Fields,L2514953,H,10.7666667,76.6666667,1/15/1999,8:00:00,obsr845684,S33920678,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767432,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS225022159,1/24/2017 3:16,6136,species,avibase-8E67DC5F,Wood Sandpiper,Tringa glareola,NA,NA,NA,2,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Meenkara Reservoir,L2514927,H,10.6166667,76.8,1/18/1999,8:00:00,obsr445600,S16291874,Traveling,P22,EBIRD,180,6.437,NA,1,0,G767439,0,1,0,NA,AWC: Start time and duration not reliable. Observers/Compilers: PRAVEEN J,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS802887815,28:05.1,8121,slash,avibase-AA4889E4,Lesser/Gray-headed Fish-Eagle,Haliaeetus humilis/ichthyaetus,NA,NA,NA,2,NA,NA,NA,"Female, Adult (1); Male, Adult (1)",India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/20/1999,6:30:00,obsr324676,S48082170,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,1,1,0,NA,We were ringing birds around tonakadau dam in Parambikulam Wildlife sanctuary. We ringed birds and did birding around.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651471702,28:05.1,24153,species,avibase-36D71C61,Yellow-browed Bulbul,Iole indica,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/20/1999,6:30:00,obsr324676,S48082170,Stationary,P21,EBIRD,720,NA,NA,6,1,NA,0,1,0,NA,We were ringing birds around tonakadau dam in Parambikulam Wildlife sanctuary. We ringed birds and did birding around.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651460291,49:55.8,10949,species,avibase-CBBA6CB0,Yellow-crowned Woodpecker,Leiopicus mahrattensis,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/18/1999,6:30:00,obsr324676,S48081390,Stationary,P21,EBIRD,1110,NA,NA,12,1,NA,0,1,0,NA,I was part of bird ringing team. We were trainee for bird ringing project conducted by Bombay Natural History society. We use to stay entire day with some interval for lunch and tea. Our site was near and around Tanakadau Dam.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS651460293,49:55.8,2510,species,avibase-F6C3F6DB,Yellow-footed Green-Pigeon,Treron phoenicopterus,NA,NA,NA,1,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,NA,NA,NA,NA,Parambikulam Wildlife Sanctuary.,L7862715,P,10.444967,76.8128067,1/18/1999,6:30:00,obsr324676,S48081390,Stationary,P21,EBIRD,1110,NA,NA,12,1,NA,0,1,0,NA,I was part of bird ringing team. We were trainee for bird ringing project conducted by Bombay Natural History society. We use to stay entire day with some interval for lunch and tea. Our site was near and around Tanakadau Dam.,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS577856751,18:07.2,19946,species,avibase-5FD53BB1,Ashy Drongo,Dicrurus leucophaeus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,NA,NA,NA,NA,Peechi Dam Site,L2759957,H,10.5299757,76.3699982,1/10/1999,10:00:00,obsr535918,S42794219,Historical,P62,EBIRD,240,2,NA,4,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS359420433,18:07.2,19946,species,avibase-5FD53BB1,Ashy Drongo,Dicrurus leucophaeus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,NA,NA,NA,NA,Peechi Dam Site,L2759957,H,10.5299757,76.3699982,1/10/1999,10:00:00,obsr535918,S26328927,Traveling,P22,EBIRD,240,4,NA,4,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS577856778,18:07.2,3237,species,avibase-61503588,Asian Koel,Eudynamys scolopaceus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,NA,NA,NA,NA,Peechi Dam Site,L2759957,H,10.5299757,76.3699982,1/10/1999,10:00:00,obsr535918,S42794219,Historical,P62,EBIRD,240,2,NA,4,1,NA,0,1,0,NA,NA,NA,NA
URN:CornellLabOfOrnithology:EBIRD:OBS359420457,18:07.2,3237,species,avibase-61503588,Asian Koel,Eudynamys scolopaceus,NA,NA,NA,X,NA,NA,NA,NA,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,NA,NA,NA,NA,Peechi Dam Site,L2759957,H,10.5299757,76.3699982,1/10/1999,10:00:00,obsr535918,S26328927,Traveling,P22,EBIRD,240,4,NA,4,1,NA,0,1,0,NA,NA,Call only,NA
