date,tree_code,tree_sp,species,ficus_nonficus,no,arr_time,dep_time,visitation_time,species_group,nature,mammal_bird,st_time,end_time,duration
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:08,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:08,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:11,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,liba,ficus,1,NA,08:40,NA,Barbet,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:14,08:27,00:13,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:14,08:27,00:13,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:19,08:28,00:09,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:22,08:40,00:18,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,btba,ficus,1,08:22,NA,NA,Barbet,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:23,08:40,00:17,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:23,08:41,00:18,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,afbl,ficus,1,08:25,NA,NA,Fairy_bluebird,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,unid,ficus,1,08:25,NA,NA,unid,unid,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,bcbu,ficus,1,08:26,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:30,08:42,00:12,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:30,08:42,00:12,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,btba,ficus,1,08:30,08:45,00:15,Barbet,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,08:52,00:13,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,08:52,00:13,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:39,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:40,08:52,00:12,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:40,08:53,00:13,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:48,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,08:48,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu+bcbu,ficus,1,08:49,08:52,00:03,Bulbul,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,09:11,09:14,00:03,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,09:11,09:14,00:03,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,09:11,09:14,00:03,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,09:11,09:34,00:23,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,09:11,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,bcbu,ficus,1,09:14,09:15,00:01,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,bcbu,ficus,1,09:14,09:15,00:01,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,liba,ficus,1,09:32,NA,NA,Barbet,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,09:36,09:45,00:09,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,barbet,ficus,1,NA,09:56,NA,Barbet,ns,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,bcbu,ficus,1,NA,09:59,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,bcbu,ficus,1,NA,10:00,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,btba,ficus,1,NA,10:18,NA,Barbet,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,wtbu,ficus,1,10:19,NA,NA,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,bcbu,ficus,1,10:20,10:33,00:13,Bulbul,F,Bird,05:30,11:00,05:30:00
13-11-2016,FINE1,Ficus_nervosa,bcbu,ficus,1,10:24,10:33,00:09,Bulbul,F,Bird,05:30,11:00,05:30:00
14-11-2016,FINE2,Ficus_nervosa,grye,ficus,1,05:51,05:56,00:05,Woodpecker,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,grye,ficus,1,05:51,05:56,00:05,Woodpecker,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,grye,ficus,1,05:51,05:56,00:05,Woodpecker,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:11,NA,NA,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:11,NA,NA,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,grye,ficus,1,06:12,06:14,00:02,Woodpecker,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:16,06:18,00:02,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:16,06:18,00:02,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:16,06:17,00:01,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,grye,ficus,1,06:21,06:26,00:05,Woodpecker,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,NA,06:26,NA,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,NA,06:26,NA,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:35,06:36,00:01,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:35,06:36,00:01,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:38,NA,NA,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:38,NA,NA,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:41,06:43,00:02,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:41,06:43,00:02,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:41,06:43,00:02,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:41,06:43,00:02,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:41,06:43,00:02,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,06:41,06:44,00:03,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,06:44,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,liba,ficus,1,06:46,NA,NA,Barbet,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,06:57,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,06:57,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,06:57,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,06:57,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,06:57,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,06:57,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,06:57,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,06:57,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,grye,ficus,1,06:48,06:54,00:06,Woodpecker,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,grye,ficus,1,06:55,06:58,00:03,Woodpecker,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,06:44,07:00,00:16,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,06:44,07:00,00:16,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,06:44,07:05,00:21,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,06:44,07:05,00:21,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,rm,ficus,1,07:10,07:20,00:10,Macaque,F,Mammal,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,rm,ficus,1,07:10,07:36,00:26,Macaque,F,Mammal,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:17,07:20,00:03,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:17,07:20,00:03,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:17,07:20,00:03,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:17,07:20,00:03,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,liba,ficus,1,07:17,07:20,00:03,Barbet,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:18,07:20,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:18,07:20,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:19,07:20,00:01,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:19,07:20,00:01,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:19,07:20,00:01,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,07:19,07:20,00:01,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,07:24,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,07:24,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,07:24,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,07:24,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,07:24,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,NA,07:24,NA,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:03,08:06,00:03,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:03,08:06,00:03,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:07,08:09,00:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:22,08:23,00:01,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:22,08:23,00:01,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:22,08:23,00:01,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:27,08:31,00:04,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:28,08:33,00:05,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:28,08:33,00:05,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:36,08:38,00:02,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:36,08:38,00:02,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,grye,ficus,1,08:39,08:40,00:01,Woodpecker,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:41,08:42,00:01,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:41,08:42,00:01,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:46,10:25,01:39,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:46,10:25,01:39,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,08:51,10:25,01:34,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:51,08:55,00:04,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,08:51,08:55,00:04,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,09:12,NA,NA,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,09:15,NA,NA,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,09:15,NA,NA,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,09:58,10:25,00:27,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,btba,ficus,1,09:57,10:25,00:28,Barbet,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:00,10:25,00:25,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:00,10:25,00:25,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:01,10:25,00:24,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:01,10:25,00:24,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:07,10:25,00:18,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:11,10:25,00:14,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:13,10:25,00:12,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:13,10:25,00:12,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:13,10:25,00:12,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:13,10:25,00:12,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:13,10:25,00:12,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:13,10:25,00:12,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:13,10:25,00:12,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,10:13,10:25,00:12,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,10:38,10:39,00:01,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,bcbu,ficus,1,10:38,10:41,00:03,Bulbul,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,11:14,14:16,03:02,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,11:14,14:17,03:03,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,11:14,14:17,03:03,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,11:14,14:18,03:04,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,11:14,14:34,03:20,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,btba,ficus,1,11:31,11:36,00:05,Barbet,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,btba,ficus,1,11:31,11:49,00:18,Barbet,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,btba,ficus,1,11:47,11:52,00:05,Barbet,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,btba,ficus,1,11:54,13:08,01:14,Barbet,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,btba,ficus,1,11:59,NA,NA,Barbet,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,13:09,14:34,01:25,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,13:31,14:34,01:03,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,13:31,14:34,01:03,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,13:31,14:45,01:14,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,ptpi,ficus,1,13:45,14:45,01:00,green_pigeon,F,Bird,05:30,16:30,11:00:00
14-11-2016,FINE2,Ficus_nervosa,liba,ficus,1,13:53,14:45,00:52,Barbet,F,Bird,05:30,16:30,11:00:00
